Source,year,Sex,age,n,proportion,label
Longline survey,2022,Female,17,0,0,llsrv
Longline survey,2022,Female,18,1,0.00382,llsrv
Longline survey,2022,Female,19,0,0,llsrv
Longline survey,2022,Female,20,1,0.00382,llsrv
Longline survey,2022,Female,21,0,0,llsrv
Longline survey,2022,Female,22,0,0,llsrv
Longline survey,2022,Female,23,0,0,llsrv
Longline survey,2022,Female,24,0,0,llsrv
Longline survey,2022,Female,25,0,0,llsrv
Longline survey,2022,Male,2,0,0,llsrv
Longline survey,2022,Male,3,12,0.04494,llsrv
Longline survey,2022,Male,4,16,0.05993,llsrv
Longline survey,2022,Male,5,30,0.11236,llsrv
Longline survey,2022,Male,6,65,0.24345,llsrv
Longline survey,2022,Male,7,42,0.1573,llsrv
Longline survey,2022,Male,8,42,0.1573,llsrv
Longline survey,2022,Male,9,24,0.08989,llsrv
Longline survey,2022,Male,10,7,0.02622,llsrv
Longline survey,2022,Male,11,5,0.01873,llsrv
Longline survey,2022,Male,12,6,0.02247,llsrv
Longline survey,2022,Male,13,0,0,llsrv
Longline survey,2022,Male,14,3,0.01124,llsrv
Longline survey,2022,Male,15,3,0.01124,llsrv
Longline survey,2022,Male,16,1,0.00375,llsrv
Longline survey,2022,Male,17,1,0.00375,llsrv
Longline survey,2022,Male,18,0,0,llsrv
Longline survey,2022,Male,19,0,0,llsrv
Longline survey,2022,Male,20,3,0.01124,llsrv
Longline survey,2022,Male,21,0,0,llsrv
Longline survey,2022,Male,22,1,0.00375,llsrv
Longline survey,2022,Male,23,1,0.00375,llsrv
Longline survey,2022,Male,24,0,0,llsrv
Longline survey,2022,Male,25,5,0.01873,llsrv
Longline survey,2023,Female,2,0,0,llsrv
Longline survey,2023,Female,3,8,0.03077,llsrv
Longline survey,2023,Female,4,27,0.10385,llsrv
Longline survey,2023,Female,5,35,0.13462,llsrv
Longline survey,2023,Female,6,53,0.20385,llsrv
Longline survey,2023,Female,7,61,0.23462,llsrv
Longline survey,2023,Female,8,35,0.13462,llsrv
Longline survey,2023,Female,9,19,0.07308,llsrv
Longline survey,2023,Female,10,9,0.03462,llsrv
Longline survey,2023,Female,11,4,0.01538,llsrv
Longline survey,2023,Female,12,2,0.00769,llsrv
Longline survey,2023,Female,13,2,0.00769,llsrv
Longline survey,2023,Female,14,0,0,llsrv
Longline survey,2023,Female,15,1,0.00385,llsrv
Longline survey,2023,Female,16,0,0,llsrv
Longline survey,2023,Female,17,0,0,llsrv
Longline survey,2023,Female,18,2,0.00769,llsrv
Longline survey,2023,Female,19,1,0.00385,llsrv
Longline survey,2023,Female,20,0,0,llsrv
Longline survey,2023,Female,21,0,0,llsrv
Longline survey,2023,Female,22,1,0.00385,llsrv
Longline survey,2023,Female,23,0,0,llsrv
Longline survey,2023,Female,24,0,0,llsrv
Longline survey,2023,Female,25,0,0,llsrv
Longline survey,2023,Male,2,0,0,llsrv
Longline survey,2023,Male,3,3,0.01049,llsrv
Longline survey,2023,Male,4,28,0.0979,llsrv
Longline survey,2023,Male,5,36,0.12587,llsrv
Longline survey,2023,Male,6,70,0.24476,llsrv
Longline survey,2023,Male,7,48,0.16783,llsrv
Longline survey,2023,Male,8,41,0.14336,llsrv
Longline survey,2023,Male,9,25,0.08741,llsrv
Longline survey,2023,Male,10,15,0.05245,llsrv
Longline survey,2023,Male,11,7,0.02448,llsrv
Longline survey,2023,Male,12,3,0.01049,llsrv
Longline survey,2023,Male,13,3,0.01049,llsrv
Longline survey,2023,Male,14,3,0.01049,llsrv
Longline survey,2023,Male,15,0,0,llsrv
Longline survey,2023,Male,16,0,0,llsrv
Longline survey,2023,Male,17,1,0.0035,llsrv
Longline survey,2023,Male,18,0,0,llsrv
Longline survey,2023,Male,19,0,0,llsrv
Longline survey,2023,Male,20,0,0,llsrv
Longline survey,2023,Male,21,0,0,llsrv
Longline survey,2023,Male,22,0,0,llsrv
Longline survey,2023,Male,23,1,0.0035,llsrv
Longline survey,2023,Male,24,0,0,llsrv
Longline survey,2023,Male,25,2,0.00699,llsrv
Longline survey,2024,Female,2,1,0.0037,llsrv
Longline survey,2024,Female,3,1,0.0037,llsrv
Longline survey,2024,Female,4,14,0.05185,llsrv
Longline survey,2024,Female,5,54,0.2,llsrv
Longline survey,2024,Female,6,57,0.21111,llsrv
Longline survey,2024,Female,7,45,0.16667,llsrv
Longline survey,2024,Female,8,41,0.15185,llsrv
Longline survey,2024,Female,9,29,0.10741,llsrv
Longline survey,2024,Female,10,15,0.05556,llsrv
Longline survey,2024,Female,11,7,0.02593,llsrv
Longline survey,2024,Female,12,3,0.01111,llsrv
Longline survey,2024,Female,13,2,0.00741,llsrv
Longline survey,2024,Female,14,0,0,llsrv
Longline survey,2024,Female,15,1,0.0037,llsrv
Longline survey,2024,Female,16,0,0,llsrv
Longline survey,2024,Female,17,0,0,llsrv
Longline survey,2024,Female,18,0,0,llsrv
Longline survey,2024,Female,19,0,0,llsrv
Longline survey,2024,Female,20,0,0,llsrv
Longline survey,2024,Female,21,0,0,llsrv
Longline survey,2024,Female,22,0,0,llsrv
Longline survey,2024,Female,23,0,0,llsrv
Longline survey,2024,Female,24,0,0,llsrv
Longline survey,2024,Female,25,0,0,llsrv
Longline survey,2024,Male,2,0,0,llsrv
Longline survey,2024,Male,3,2,0.0068,llsrv
Longline survey,2024,Male,4,9,0.03061,llsrv
Longline survey,2024,Male,5,36,0.12245,llsrv
Longline survey,2024,Male,6,47,0.15986,llsrv
Longline survey,2024,Male,7,46,0.15646,llsrv
Longline survey,2024,Male,8,58,0.19728,llsrv
Longline survey,2024,Male,9,46,0.15646,llsrv
Longline survey,2024,Male,10,15,0.05102,llsrv
Longline survey,2024,Male,11,12,0.04082,llsrv
Longline survey,2024,Male,12,9,0.03061,llsrv
Longline survey,2024,Male,13,4,0.01361,llsrv
Longline survey,2024,Male,14,1,0.0034,llsrv
Longline survey,2024,Male,15,2,0.0068,llsrv
Longline survey,2024,Male,16,1,0.0034,llsrv
Longline survey,2024,Male,17,1,0.0034,llsrv
Longline survey,2024,Male,18,0,0,llsrv
Longline survey,2024,Male,19,1,0.0034,llsrv
Longline survey,2024,Male,20,0,0,llsrv
Longline survey,2024,Male,21,1,0.0034,llsrv
Longline survey,2024,Male,22,0,0,llsrv
Longline survey,2024,Male,23,0,0,llsrv
Longline survey,2024,Male,24,0,0,llsrv
Longline survey,2024,Male,25,3,0.0102,llsrv
Pot fishery,1999,Female,2,24,0.09266,potfsh
Pot fishery,1999,Female,3,35,0.13514,potfsh
Pot fishery,1999,Female,4,83,0.32046,potfsh
Pot fishery,1999,Female,5,64,0.2471,potfsh
Pot fishery,1999,Female,6,34,0.13127,potfsh
Pot fishery,1999,Female,7,7,0.02703,potfsh
Pot fishery,1999,Female,8,1,0.00386,potfsh
Pot fishery,1999,Female,9,8,0.03089,potfsh
Pot fishery,1999,Female,10,1,0.00386,potfsh
Pot fishery,1999,Female,11,0,0,potfsh
Pot fishery,1999,Female,12,1,0.00386,potfsh
Pot fishery,1999,Female,13,0,0,potfsh
Pot fishery,1999,Female,14,0,0,potfsh
Pot fishery,1999,Female,15,0,0,potfsh
Pot fishery,1999,Female,16,0,0,potfsh
Pot fishery,1999,Female,17,0,0,potfsh
Pot fishery,1999,Female,18,0,0,potfsh
Pot fishery,1999,Female,19,0,0,potfsh
Pot fishery,1999,Female,20,0,0,potfsh
Pot fishery,1999,Female,21,0,0,potfsh
Pot fishery,1999,Female,22,1,0.00386,potfsh
Pot fishery,1999,Female,23,0,0,potfsh
Pot fishery,1999,Female,24,0,0,potfsh
Pot fishery,1999,Female,25,0,0,potfsh
Pot fishery,1999,Male,2,9,0.07087,potfsh
Pot fishery,1999,Male,3,21,0.16535,potfsh
Pot fishery,1999,Male,4,48,0.37795,potfsh
Pot fishery,1999,Male,5,24,0.18898,potfsh
Pot fishery,1999,Male,6,11,0.08661,potfsh
Pot fishery,1999,Male,7,7,0.05512,potfsh
Pot fishery,1999,Male,8,0,0,potfsh
Pot fishery,1999,Male,9,2,0.01575,potfsh
Pot fishery,1999,Male,10,1,0.00787,potfsh
Pot fishery,1999,Male,11,0,0,potfsh
Pot fishery,1999,Male,12,0,0,potfsh
Pot fishery,1999,Male,13,1,0.00787,potfsh
Pot fishery,1999,Male,14,0,0,potfsh
Pot fishery,1999,Male,15,2,0.01575,potfsh
Pot fishery,1999,Male,16,0,0,potfsh
Pot fishery,1999,Male,17,0,0,potfsh
Pot fishery,1999,Male,18,1,0.00787,potfsh
Pot fishery,1999,Male,19,0,0,potfsh
Pot fishery,1999,Male,20,0,0,potfsh
Pot fishery,1999,Male,21,0,0,potfsh
Pot fishery,1999,Male,22,0,0,potfsh
Pot fishery,1999,Male,23,0,0,potfsh
Pot fishery,1999,Male,24,0,0,potfsh
Pot fishery,1999,Male,25,0,0,potfsh
Pot fishery,2006,Female,2,0,0,potfsh
Pot fishery,2006,Female,3,9,0.07965,potfsh
Pot fishery,2006,Female,4,11,0.09735,potfsh
Pot fishery,2006,Female,5,9,0.07965,potfsh
Pot fishery,2006,Female,6,17,0.15044,potfsh
Pot fishery,2006,Female,7,26,0.23009,potfsh
Pot fishery,2006,Female,8,18,0.15929,potfsh
Pot fishery,2006,Female,9,8,0.0708,potfsh
Pot fishery,2006,Female,10,6,0.0531,potfsh
Pot fishery,2006,Female,11,6,0.0531,potfsh
Pot fishery,2006,Female,12,2,0.0177,potfsh
Pot fishery,2006,Female,13,0,0,potfsh
Pot fishery,2006,Female,14,1,0.00885,potfsh
Pot fishery,2006,Female,15,0,0,potfsh
Pot fishery,2006,Female,16,0,0,potfsh
Pot fishery,2006,Female,17,0,0,potfsh
Pot fishery,2006,Female,18,0,0,potfsh
Pot fishery,2006,Female,19,0,0,potfsh
Pot fishery,2006,Female,20,0,0,potfsh
Pot fishery,2006,Female,21,0,0,potfsh
Pot fishery,2006,Female,22,0,0,potfsh
Pot fishery,2006,Female,23,0,0,potfsh
Pot fishery,2006,Female,24,0,0,potfsh
Pot fishery,2006,Female,25,0,0,potfsh
Pot fishery,2006,Male,2,0,0,potfsh
Pot fishery,2006,Male,3,2,0.0339,potfsh
Pot fishery,2006,Male,4,3,0.05085,potfsh
Pot fishery,2006,Male,5,2,0.0339,potfsh
Pot fishery,2006,Male,6,15,0.25424,potfsh
Pot fishery,2006,Male,7,12,0.20339,potfsh
Pot fishery,2006,Male,8,10,0.16949,potfsh
Pot fishery,2006,Male,9,11,0.18644,potfsh
Pot fishery,2006,Male,10,1,0.01695,potfsh
Pot fishery,2006,Male,11,0,0,potfsh
Pot fishery,2006,Male,12,1,0.01695,potfsh
Pot fishery,2006,Male,13,0,0,potfsh
Pot fishery,2006,Male,14,2,0.0339,potfsh
Pot fishery,2006,Male,15,0,0,potfsh
Pot fishery,2006,Male,16,0,0,potfsh
Pot fishery,2006,Male,17,0,0,potfsh
Pot fishery,2006,Male,18,0,0,potfsh
Pot fishery,2006,Male,19,0,0,potfsh
Pot fishery,2006,Male,20,0,0,potfsh
Pot fishery,2006,Male,21,0,0,potfsh
Pot fishery,2006,Male,22,0,0,potfsh
Pot fishery,2006,Male,23,0,0,potfsh
Pot fishery,2006,Male,24,0,0,potfsh
Pot fishery,2006,Male,25,0,0,potfsh
Pot fishery,2007,Female,2,0,0,potfsh
Pot fishery,2007,Female,3,12,0.0427,potfsh
Pot fishery,2007,Female,4,37,0.13167,potfsh
Pot fishery,2007,Female,5,41,0.14591,potfsh
Pot fishery,2007,Female,6,49,0.17438,potfsh
Pot fishery,2007,Female,7,29,0.1032,potfsh
Pot fishery,2007,Female,8,35,0.12456,potfsh
Pot fishery,2007,Female,9,37,0.13167,potfsh
Pot fishery,2007,Female,10,16,0.05694,potfsh
Pot fishery,2007,Female,11,7,0.02491,potfsh
Pot fishery,2007,Female,12,10,0.03559,potfsh
Pot fishery,2007,Female,13,3,0.01068,potfsh
Pot fishery,2007,Female,14,3,0.01068,potfsh
Pot fishery,2007,Female,15,0,0,potfsh
Pot fishery,2007,Female,16,0,0,potfsh
Pot fishery,2007,Female,17,0,0,potfsh
Pot fishery,2007,Female,18,1,0.00356,potfsh
Pot fishery,2007,Female,19,0,0,potfsh
Pot fishery,2007,Female,20,0,0,potfsh
Pot fishery,2007,Female,21,0,0,potfsh
Pot fishery,2007,Female,22,1,0.00356,potfsh
Pot fishery,2007,Female,23,0,0,potfsh
Pot fishery,2007,Female,24,0,0,potfsh
Pot fishery,2007,Female,25,0,0,potfsh
Pot fishery,2007,Male,2,0,0,potfsh
Pot fishery,2007,Male,3,6,0.03468,potfsh
Pot fishery,2007,Male,4,13,0.07514,potfsh
Pot fishery,2007,Male,5,33,0.19075,potfsh
Pot fishery,2007,Male,6,16,0.09249,potfsh
Pot fishery,2007,Male,7,31,0.17919,potfsh
Pot fishery,2007,Male,8,14,0.08092,potfsh
Pot fishery,2007,Male,9,26,0.15029,potfsh
Pot fishery,2007,Male,10,15,0.08671,potfsh
Pot fishery,2007,Male,11,6,0.03468,potfsh
Pot fishery,2007,Male,12,4,0.02312,potfsh
Pot fishery,2007,Male,13,3,0.01734,potfsh
Pot fishery,2007,Male,14,1,0.00578,potfsh
Pot fishery,2007,Male,15,2,0.01156,potfsh
Pot fishery,2007,Male,16,0,0,potfsh
Pot fishery,2007,Male,17,2,0.01156,potfsh
Pot fishery,2007,Male,18,1,0.00578,potfsh
Pot fishery,2007,Male,19,0,0,potfsh
Pot fishery,2007,Male,20,0,0,potfsh
Pot fishery,2007,Male,21,0,0,potfsh
Pot fishery,2007,Male,22,0,0,potfsh
Pot fishery,2007,Male,23,0,0,potfsh
Pot fishery,2007,Male,24,0,0,potfsh
Pot fishery,2007,Male,25,0,0,potfsh
Pot fishery,2008,Female,2,0,0,potfsh
Pot fishery,2008,Female,3,1,0.00362,potfsh
Pot fishery,2008,Female,4,10,0.03623,potfsh
Pot fishery,2008,Female,5,23,0.08333,potfsh
Pot fishery,2008,Female,6,28,0.10145,potfsh
Pot fishery,2008,Female,7,52,0.18841,potfsh
Pot fishery,2008,Female,8,45,0.16304,potfsh
Pot fishery,2008,Female,9,30,0.1087,potfsh
Pot fishery,2008,Female,10,29,0.10507,potfsh
Pot fishery,2008,Female,11,20,0.07246,potfsh
Pot fishery,2008,Female,12,15,0.05435,potfsh
Pot fishery,2008,Female,13,9,0.03261,potfsh
Pot fishery,2008,Female,14,7,0.02536,potfsh
Pot fishery,2008,Female,15,4,0.01449,potfsh
Pot fishery,2008,Female,16,1,0.00362,potfsh
Pot fishery,2008,Female,17,0,0,potfsh
Pot fishery,2008,Female,18,1,0.00362,potfsh
Pot fishery,2008,Female,19,0,0,potfsh
Pot fishery,2008,Female,20,1,0.00362,potfsh
Pot fishery,2008,Female,21,0,0,potfsh
Pot fishery,2008,Female,22,0,0,potfsh
Pot fishery,2008,Female,23,0,0,potfsh
Pot fishery,2008,Female,24,0,0,potfsh
Pot fishery,2008,Female,25,0,0,potfsh
Pot fishery,2008,Male,2,1,0.00578,potfsh
Pot fishery,2008,Male,3,1,0.00578,potfsh
Pot fishery,2008,Male,4,5,0.0289,potfsh
Pot fishery,2008,Male,5,12,0.06936,potfsh
Pot fishery,2008,Male,6,30,0.17341,potfsh
Pot fishery,2008,Male,7,21,0.12139,potfsh
Pot fishery,2008,Male,8,27,0.15607,potfsh
Pot fishery,2008,Male,9,14,0.08092,potfsh
Pot fishery,2008,Male,10,16,0.09249,potfsh
Pot fishery,2008,Male,11,12,0.06936,potfsh
Pot fishery,2008,Male,12,11,0.06358,potfsh
Pot fishery,2008,Male,13,8,0.04624,potfsh
Pot fishery,2008,Male,14,6,0.03468,potfsh
Pot fishery,2008,Male,15,2,0.01156,potfsh
Pot fishery,2008,Male,16,4,0.02312,potfsh
Pot fishery,2008,Male,17,1,0.00578,potfsh
Pot fishery,2008,Male,18,0,0,potfsh
Pot fishery,2008,Male,19,1,0.00578,potfsh
Pot fishery,2008,Male,20,1,0.00578,potfsh
Pot fishery,2008,Male,21,0,0,potfsh
Pot fishery,2008,Male,22,0,0,potfsh
Pot fishery,2008,Male,23,0,0,potfsh
Pot fishery,2008,Male,24,0,0,potfsh
Pot fishery,2008,Male,25,0,0,potfsh
Pot fishery,2009,Female,2,0,0,potfsh
Pot fishery,2009,Female,3,15,0.04144,potfsh
Pot fishery,2009,Female,4,35,0.09669,potfsh
Pot fishery,2009,Female,5,60,0.16575,potfsh
Pot fishery,2009,Female,6,69,0.19061,potfsh
Pot fishery,2009,Female,7,51,0.14088,potfsh
Pot fishery,2009,Female,8,38,0.10497,potfsh
Pot fishery,2009,Female,9,33,0.09116,potfsh
Pot fishery,2009,Female,10,22,0.06077,potfsh
Pot fishery,2009,Female,11,16,0.0442,potfsh
Pot fishery,2009,Female,12,7,0.01934,potfsh
Pot fishery,2009,Female,13,4,0.01105,potfsh
Pot fishery,2009,Female,14,5,0.01381,potfsh
Pot fishery,2009,Female,15,3,0.00829,potfsh
Pot fishery,2009,Female,16,1,0.00276,potfsh
Pot fishery,2009,Female,17,1,0.00276,potfsh
Pot fishery,2009,Female,18,1,0.00276,potfsh
Pot fishery,2009,Female,19,0,0,potfsh
Pot fishery,2009,Female,20,1,0.00276,potfsh
Pot fishery,2009,Female,21,0,0,potfsh
Pot fishery,2009,Female,22,0,0,potfsh
Pot fishery,2009,Female,23,0,0,potfsh
Pot fishery,2009,Female,24,0,0,potfsh
Pot fishery,2009,Female,25,0,0,potfsh
Pot fishery,2009,Male,2,0,0,potfsh
Pot fishery,2009,Male,3,13,0.06373,potfsh
Pot fishery,2009,Male,4,30,0.14706,potfsh
Pot fishery,2009,Male,5,25,0.12255,potfsh
Pot fishery,2009,Male,6,43,0.21078,potfsh
Pot fishery,2009,Male,7,23,0.11275,potfsh
Pot fishery,2009,Male,8,22,0.10784,potfsh
Pot fishery,2009,Male,9,15,0.07353,potfsh
Pot fishery,2009,Male,10,10,0.04902,potfsh
Pot fishery,2009,Male,11,12,0.05882,potfsh
Pot fishery,2009,Male,12,5,0.02451,potfsh
Pot fishery,2009,Male,13,2,0.0098,potfsh
Pot fishery,2009,Male,14,1,0.0049,potfsh
Pot fishery,2009,Male,15,0,0,potfsh
Pot fishery,2009,Male,16,0,0,potfsh
Pot fishery,2009,Male,17,1,0.0049,potfsh
Pot fishery,2009,Male,18,0,0,potfsh
Pot fishery,2009,Male,19,0,0,potfsh
Pot fishery,2009,Male,20,0,0,potfsh
Pot fishery,2009,Male,21,0,0,potfsh
Pot fishery,2009,Male,22,0,0,potfsh
Pot fishery,2009,Male,23,0,0,potfsh
Pot fishery,2009,Male,24,0,0,potfsh
Pot fishery,2009,Male,25,2,0.0098,potfsh
Pot fishery,2010,Female,2,4,0.01078,potfsh
Pot fishery,2010,Female,3,34,0.09164,potfsh
Pot fishery,2010,Female,4,32,0.08625,potfsh
Pot fishery,2010,Female,5,66,0.1779,potfsh
Pot fishery,2010,Female,6,66,0.1779,potfsh
Pot fishery,2010,Female,7,59,0.15903,potfsh
Pot fishery,2010,Female,8,23,0.06199,potfsh
Pot fishery,2010,Female,9,29,0.07817,potfsh
Pot fishery,2010,Female,10,17,0.04582,potfsh
Pot fishery,2010,Female,11,14,0.03774,potfsh
Pot fishery,2010,Female,12,11,0.02965,potfsh
Pot fishery,2010,Female,13,7,0.01887,potfsh
Pot fishery,2010,Female,14,1,0.0027,potfsh
Pot fishery,2010,Female,15,4,0.01078,potfsh
Pot fishery,2010,Female,16,3,0.00809,potfsh
Pot fishery,2010,Female,17,0,0,potfsh
Pot fishery,2010,Female,18,0,0,potfsh
Pot fishery,2010,Female,19,0,0,potfsh
Pot fishery,2010,Female,20,0,0,potfsh
Pot fishery,2010,Female,21,0,0,potfsh
Pot fishery,2010,Female,22,0,0,potfsh
Pot fishery,2010,Female,23,0,0,potfsh
Pot fishery,2010,Female,24,0,0,potfsh
Pot fishery,2010,Female,25,1,0.0027,potfsh
Pot fishery,2010,Male,2,6,0.03243,potfsh
Pot fishery,2010,Male,3,13,0.07027,potfsh
Pot fishery,2010,Male,4,26,0.14054,potfsh
Pot fishery,2010,Male,5,30,0.16216,potfsh
Pot fishery,2010,Male,6,29,0.15676,potfsh
Pot fishery,2010,Male,7,22,0.11892,potfsh
Pot fishery,2010,Male,8,13,0.07027,potfsh
Pot fishery,2010,Male,9,12,0.06486,potfsh
Pot fishery,2010,Male,10,11,0.05946,potfsh
Pot fishery,2010,Male,11,6,0.03243,potfsh
Pot fishery,2010,Male,12,8,0.04324,potfsh
Pot fishery,2010,Male,13,1,0.00541,potfsh
Pot fishery,2010,Male,14,3,0.01622,potfsh
Pot fishery,2010,Male,15,2,0.01081,potfsh
Pot fishery,2010,Male,16,0,0,potfsh
Pot fishery,2010,Male,17,0,0,potfsh
Pot fishery,2010,Male,18,0,0,potfsh
Pot fishery,2010,Male,19,0,0,potfsh
Pot fishery,2010,Male,20,1,0.00541,potfsh
Pot fishery,2010,Male,21,1,0.00541,potfsh
Pot fishery,2010,Male,22,0,0,potfsh
Pot fishery,2010,Male,23,0,0,potfsh
Pot fishery,2010,Male,24,0,0,potfsh
Pot fishery,2010,Male,25,1,0.00541,potfsh
Pot fishery,2017,Female,2,6,0.01729,potfsh
Pot fishery,2017,Female,3,37,0.10663,potfsh
Pot fishery,2017,Female,4,108,0.31124,potfsh
Pot fishery,2017,Female,5,102,0.29395,potfsh
Pot fishery,2017,Female,6,51,0.14697,potfsh
Pot fishery,2017,Female,7,21,0.06052,potfsh
Pot fishery,2017,Female,8,13,0.03746,potfsh
Pot fishery,2017,Female,9,4,0.01153,potfsh
Pot fishery,2017,Female,10,0,0,potfsh
Pot fishery,2017,Female,11,1,0.00288,potfsh
Pot fishery,2017,Female,12,1,0.00288,potfsh
Pot fishery,2017,Female,13,0,0,potfsh
Pot fishery,2017,Female,14,1,0.00288,potfsh
Pot fishery,2017,Female,15,0,0,potfsh
Pot fishery,2017,Female,16,1,0.00288,potfsh
Pot fishery,2017,Female,17,0,0,potfsh
Pot fishery,2017,Female,18,0,0,potfsh
Pot fishery,2017,Female,19,0,0,potfsh
Pot fishery,2017,Female,20,0,0,potfsh
Pot fishery,2017,Female,21,0,0,potfsh
Pot fishery,2017,Female,22,1,0.00288,potfsh
Pot fishery,2017,Female,23,0,0,potfsh
Pot fishery,2017,Female,24,0,0,potfsh
Pot fishery,2017,Female,25,0,0,potfsh
Pot fishery,2017,Male,2,1,0.0082,potfsh
Pot fishery,2017,Male,3,10,0.08197,potfsh
Pot fishery,2017,Male,4,32,0.2623,potfsh
Pot fishery,2017,Male,5,48,0.39344,potfsh
Pot fishery,2017,Male,6,18,0.14754,potfsh
Pot fishery,2017,Male,7,6,0.04918,potfsh
Pot fishery,2017,Male,8,6,0.04918,potfsh
Pot fishery,2017,Male,9,0,0,potfsh
Pot fishery,2017,Male,10,0,0,potfsh
Pot fishery,2017,Male,11,0,0,potfsh
Pot fishery,2017,Male,12,0,0,potfsh
Pot fishery,2017,Male,13,1,0.0082,potfsh
Pot fishery,2017,Male,14,0,0,potfsh
Pot fishery,2017,Male,15,0,0,potfsh
Pot fishery,2017,Male,16,0,0,potfsh
Pot fishery,2017,Male,17,0,0,potfsh
Pot fishery,2017,Male,18,0,0,potfsh
Pot fishery,2017,Male,19,0,0,potfsh
Pot fishery,2017,Male,20,0,0,potfsh
Pot fishery,2017,Male,21,0,0,potfsh
Pot fishery,2017,Male,22,0,0,potfsh
Pot fishery,2017,Male,23,0,0,potfsh
Pot fishery,2017,Male,24,0,0,potfsh
Pot fishery,2017,Male,25,0,0,potfsh
Pot fishery,2018,Female,2,0,0,potfsh
Pot fishery,2018,Female,3,14,0.03933,potfsh
Pot fishery,2018,Female,4,77,0.21629,potfsh
Pot fishery,2018,Female,5,106,0.29775,potfsh
Pot fishery,2018,Female,6,73,0.20506,potfsh
Pot fishery,2018,Female,7,46,0.12921,potfsh
Pot fishery,2018,Female,8,20,0.05618,potfsh
Pot fishery,2018,Female,9,13,0.03652,potfsh
Pot fishery,2018,Female,10,4,0.01124,potfsh
Pot fishery,2018,Female,11,1,0.00281,potfsh
Pot fishery,2018,Female,12,1,0.00281,potfsh
Pot fishery,2018,Female,13,1,0.00281,potfsh
Pot fishery,2018,Female,14,0,0,potfsh
Pot fishery,2018,Female,15,0,0,potfsh
Pot fishery,2018,Female,16,0,0,potfsh
Pot fishery,2018,Female,17,0,0,potfsh
Pot fishery,2018,Female,18,0,0,potfsh
Pot fishery,2018,Female,19,0,0,potfsh
Pot fishery,2018,Female,20,0,0,potfsh
Pot fishery,2018,Female,21,0,0,potfsh
Pot fishery,2018,Female,22,0,0,potfsh
Pot fishery,2018,Female,23,0,0,potfsh
Pot fishery,2018,Female,24,0,0,potfsh
Pot fishery,2018,Female,25,0,0,potfsh
Pot fishery,2018,Male,2,1,0.00885,potfsh
Pot fishery,2018,Male,3,4,0.0354,potfsh
Pot fishery,2018,Male,4,18,0.15929,potfsh
Pot fishery,2018,Male,5,35,0.30973,potfsh
Pot fishery,2018,Male,6,26,0.23009,potfsh
Pot fishery,2018,Male,7,13,0.11504,potfsh
Pot fishery,2018,Male,8,6,0.0531,potfsh
Pot fishery,2018,Male,9,4,0.0354,potfsh
Pot fishery,2018,Male,10,5,0.04425,potfsh
Pot fishery,2018,Male,11,0,0,potfsh
Pot fishery,2018,Male,12,1,0.00885,potfsh
Pot fishery,2018,Male,13,0,0,potfsh
Pot fishery,2018,Male,14,0,0,potfsh
Pot fishery,2018,Male,15,0,0,potfsh
Pot fishery,2018,Male,16,0,0,potfsh
Pot fishery,2018,Male,17,0,0,potfsh
Pot fishery,2018,Male,18,0,0,potfsh
Pot fishery,2018,Male,19,0,0,potfsh
Pot fishery,2018,Male,20,0,0,potfsh
Pot fishery,2018,Male,21,0,0,potfsh
Pot fishery,2018,Male,22,0,0,potfsh
Pot fishery,2018,Male,23,0,0,potfsh
Pot fishery,2018,Male,24,0,0,potfsh
Pot fishery,2018,Male,25,0,0,potfsh
Pot fishery,2019,Female,2,0,0,potfsh
Pot fishery,2019,Female,3,11,0.026,potfsh
Pot fishery,2019,Female,4,70,0.16548,potfsh
Pot fishery,2019,Female,5,139,0.32861,potfsh
Pot fishery,2019,Female,6,101,0.23877,potfsh
Pot fishery,2019,Female,7,48,0.11348,potfsh
Pot fishery,2019,Female,8,29,0.06856,potfsh
Pot fishery,2019,Female,9,11,0.026,potfsh
Pot fishery,2019,Female,10,4,0.00946,potfsh
Pot fishery,2019,Female,11,2,0.00473,potfsh
Pot fishery,2019,Female,12,0,0,potfsh
Pot fishery,2019,Female,13,4,0.00946,potfsh
Pot fishery,2019,Female,14,0,0,potfsh
Pot fishery,2019,Female,15,0,0,potfsh
Pot fishery,2019,Female,16,1,0.00236,potfsh
Pot fishery,2019,Female,17,3,0.00709,potfsh
Pot fishery,2019,Female,18,0,0,potfsh
Pot fishery,2019,Female,19,0,0,potfsh
Pot fishery,2019,Female,20,0,0,potfsh
Pot fishery,2019,Female,21,0,0,potfsh
Pot fishery,2019,Female,22,0,0,potfsh
Pot fishery,2019,Female,23,0,0,potfsh
Pot fishery,2019,Female,24,0,0,potfsh
Pot fishery,2019,Female,25,0,0,potfsh
Pot fishery,2019,Male,2,0,0,potfsh
Pot fishery,2019,Male,3,0,0,potfsh
Pot fishery,2019,Male,4,25,0.2193,potfsh
Pot fishery,2019,Male,5,25,0.2193,potfsh
Pot fishery,2019,Male,6,24,0.21053,potfsh
Pot fishery,2019,Male,7,13,0.11404,potfsh
Pot fishery,2019,Male,8,9,0.07895,potfsh
Pot fishery,2019,Male,9,6,0.05263,potfsh
Pot fishery,2019,Male,10,4,0.03509,potfsh
Pot fishery,2019,Male,11,5,0.04386,potfsh
Pot fishery,2019,Male,12,0,0,potfsh
